date,open,high,low,close,volume,hold,settle
2021-12-29,8405.0,8409.0,8321.0,8382.0,382,4049,8376.0
2021-12-30,8360.0,8400.0,8287.0,8399.0,600,4068,0.0
2021-12-31,8320.0,8422.0,8200.0,8258.0,1053,4409,8278.0
2022-01-04,8292.0,8535.0,8292.0,8471.0,997,4337,8447.0
2022-01-05,8525.0,8525.0,8292.0,8343.0,1395,4593,8416.0
2022-01-06,8341.0,8363.0,8258.0,8345.0,1108,4689,8313.0
2022-01-07,8355.0,8438.0,8269.0,8392.0,2286,4788,8339.0
2022-01-10,8401.0,8401.0,8177.0,8187.0,2733,5941,8238.0
2022-01-11,8188.0,8268.0,8103.0,8265.0,3166,7256,8192.0
2022-01-12,8252.0,8442.0,8252.0,8432.0,3064,8436,8356.0
2022-01-13,8425.0,8535.0,8396.0,8421.0,3331,9604,8452.0
2022-01-14,8430.0,8710.0,8399.0,8696.0,2436,9642,8579.0
2022-01-17,8658.0,8688.0,8480.0,8504.0,1875,9785,8552.0
2022-01-18,8530.0,8598.0,8430.0,8579.0,1515,9753,8530.0
2022-01-19,8586.0,8760.0,8560.0,8628.0,2197,9791,8666.0
2022-01-20,8666.0,8788.0,8597.0,8758.0,6273,13606,8725.0
2022-01-21,8725.0,8771.0,8580.0,8752.0,2254,13804,8692.0
2022-01-24,8703.0,8832.0,8573.0,8586.0,5842,16987,8687.0
2022-01-25,8535.0,8649.0,8500.0,8596.0,2076,16783,8573.0
2022-01-26,8573.0,8743.0,8560.0,8724.0,1675,16745,8674.0
2022-01-27,8726.0,8823.0,8660.0,8747.0,2193,16989,8741.0
2022-01-28,8756.0,8841.0,8609.0,8648.0,2952,17994,8753.0
2022-02-07,8750.0,9249.0,8750.0,9161.0,2635,18621,9120.0
2022-02-08,9181.0,9197.0,9090.0,9152.0,2383,19121,9147.0
2022-02-09,9129.0,9153.0,8990.0,9024.0,3168,19219,9082.0
2022-02-10,9023.0,9270.0,8939.0,9226.0,3668,19303,9104.0
2022-02-11,9323.0,9406.0,8974.0,8978.0,7494,21883,9285.0
2022-02-14,9084.0,9084.0,8766.0,8834.0,6531,23172,8892.0
2022-02-15,8781.0,8781.0,8580.0,8614.0,8109,23856,8662.0
2022-02-16,8584.0,8733.0,8529.0,8677.0,4447,24012,8660.0
2022-02-17,8677.0,8700.0,8364.0,8378.0,10292,23482,8524.0
2022-02-18,8405.0,8569.0,8380.0,8535.0,9398,23680,8458.0
2022-02-21,8500.0,8518.0,8355.0,8474.0,9711,25140,8428.0
2022-02-22,8462.0,8604.0,8401.0,8403.0,8727,27268,8497.0
2022-02-23,8400.0,8503.0,8376.0,8438.0,7357,28657,8454.0
2022-02-24,8450.0,8536.0,8400.0,8459.0,14289,32251,8469.0
2022-02-25,8500.0,8576.0,8298.0,8368.0,20108,31974,8429.0
2022-02-28,8350.0,8481.0,8331.0,8399.0,11901,32436,8402.0
2022-03-01,8381.0,8509.0,8360.0,8509.0,9106,32036,8431.0
2022-03-02,8561.0,8853.0,8547.0,8773.0,12396,31551,8703.0
2022-03-03,8751.0,8890.0,8656.0,8865.0,16247,28050,8769.0
2022-03-04,8810.0,8902.0,8683.0,8760.0,13281,26212,8782.0
2022-03-07,8771.0,9062.0,8765.0,8991.0,14996,25106,8929.0
2022-03-08,8947.0,9043.0,8730.0,8980.0,14741,23764,8909.0
2022-03-09,8950.0,9135.0,8918.0,9013.0,14540,23991,9033.0
2022-03-10,8950.0,8950.0,8677.0,8893.0,17041,25111,8818.0
2022-03-11,8905.0,9147.0,8880.0,8946.0,18093,21877,8994.0
2022-03-14,8936.0,9041.0,8785.0,8794.0,18175,25192,8873.0
2022-03-15,8830.0,8830.0,8584.0,8586.0,16320,26529,8731.0
2022-03-16,8600.0,8807.0,8535.0,8803.0,11355,26988,8691.0
2022-03-17,8800.0,8939.0,8795.0,8878.0,17376,27724,8877.0
2022-03-18,8987.0,8987.0,8822.0,8941.0,16465,28055,8891.0
2022-03-21,8898.0,8949.0,8794.0,8828.0,26987,31901,8853.0
2022-03-22,8827.0,8996.0,8806.0,8950.0,24908,34115,8921.0
2022-03-23,8950.0,8950.0,8821.0,8928.0,24201,35670,8874.0
2022-03-24,8996.0,9098.0,8918.0,8978.0,39667,40785,9015.0
2022-03-25,8978.0,9078.0,8957.0,9060.0,43632,49125,9028.0
2022-03-28,9060.0,9280.0,9010.0,9170.0,58746,57629,9146.0
2022-03-29,9190.0,9265.0,9128.0,9207.0,51488,61445,9198.0
2022-03-30,9116.0,9308.0,9012.0,9252.0,70984,66447,9207.0
2022-03-31,9300.0,9302.0,9115.0,9175.0,69752,73066,9197.0
2022-04-01,9190.0,9350.0,9122.0,9342.0,83478,76821,9245.0
2022-04-06,9350.0,9400.0,9171.0,9205.0,71057,80437,9281.0
2022-04-07,9238.0,9297.0,9125.0,9150.0,100207,84866,9222.0
2022-04-08,9165.0,9165.0,9000.0,9051.0,121379,97780,9078.0
2022-04-11,9080.0,9080.0,8890.0,8953.0,119010,101133,8983.0
2022-04-12,8930.0,9150.0,8920.0,9147.0,158354,116995,9041.0
2022-04-13,9147.0,9151.0,9003.0,9025.0,180732,126686,9062.0
2022-04-14,9035.0,9138.0,9035.0,9068.0,167573,135647,9089.0
2022-04-15,9068.0,9091.0,8976.0,9012.0,181915,151345,9027.0
2022-04-18,9000.0,9131.0,8907.0,9093.0,274792,167285,9047.0
2022-04-19,9076.0,9158.0,8972.0,9010.0,311193,204937,9066.0
2022-04-20,8980.0,9150.0,8978.0,9111.0,344065,210454,9086.0
2022-04-21,9111.0,9117.0,9008.0,9020.0,361331,245808,9044.0
2022-04-22,8988.0,9009.0,8813.0,8815.0,614558,311255,8904.0
2022-04-25,8828.0,8875.0,8489.0,8500.0,739185,348484,8678.0
2022-04-26,8499.0,8672.0,8462.0,8562.0,644866,340582,8573.0
2022-04-27,8585.0,8690.0,8567.0,8671.0,624845,322954,8626.0
2022-04-28,8671.0,8671.0,8536.0,8628.0,578687,332746,8603.0
2022-04-29,8610.0,8663.0,8530.0,8615.0,663853,330429,8594.0
2022-05-05,8650.0,8748.0,8573.0,8711.0,449780,342593,8674.0
2022-05-06,8745.0,8793.0,8675.0,8683.0,577011,341438,8734.0
2022-05-09,8687.0,8730.0,8559.0,8584.0,674880,353786,8630.0
2022-05-10,8550.0,8586.0,8402.0,8495.0,710669,359496,8498.0
2022-05-11,8512.0,8678.0,8477.0,8645.0,650138,326897,8588.0
2022-05-12,8623.0,8686.0,8552.0,8601.0,558051,324004,8617.0
2022-05-13,8598.0,8680.0,8579.0,8638.0,516005,327952,8625.0
2022-05-16,8660.0,8733.0,8605.0,8673.0,574551,336654,8659.0
2022-05-17,8689.0,8696.0,8605.0,8611.0,630408,369428,8649.0
2022-05-18,8611.0,8630.0,8455.0,8463.0,619098,420492,8544.0
2022-05-19,8463.0,8518.0,8432.0,8501.0,572656,400631,8477.0
2022-05-20,8473.0,8547.0,8413.0,8435.0,672745,414741,8475.0
2022-05-23,8450.0,8519.0,8350.0,8380.0,661659,442193,8436.0
2022-05-24,8390.0,8407.0,8318.0,8326.0,515289,459837,8363.0
2022-05-25,8330.0,8364.0,8152.0,8232.0,766354,493378,8281.0
2022-05-26,8232.0,8272.0,8150.0,8225.0,758908,487409,8203.0
2022-05-27,8203.0,8275.0,8130.0,8175.0,818377,523976,8199.0
2022-05-30,8160.0,8400.0,8151.0,8389.0,897241,468528,8278.0
2022-05-31,8389.0,8447.0,8355.0,8421.0,522683,448574,8405.0
2022-06-01,8417.0,8444.0,8315.0,8415.0,589361,447308,8387.0
2022-06-02,8420.0,8523.0,8338.0,8501.0,657579,418582,8397.0
2022-06-06,8562.0,8772.0,8500.0,8728.0,685786,405262,8666.0
2022-06-07,8721.0,8749.0,8670.0,8730.0,552816,397135,8704.0
2022-06-08,8714.0,8856.0,8683.0,8792.0,647809,404671,8767.0
2022-06-09,8800.0,8829.0,8590.0,8616.0,788225,408539,8731.0
2022-06-10,8596.0,8652.0,8555.0,8573.0,552654,403730,8597.0
2022-06-13,8595.0,8618.0,8355.0,8378.0,773612,412141,8472.0
2022-06-14,8368.0,8409.0,8220.0,8234.0,668759,433930,8310.0
2022-06-15,8240.0,8266.0,8162.0,8173.0,666310,457672,8221.0
2022-06-16,8162.0,8258.0,8006.0,8007.0,788801,511781,8143.0
2022-06-17,8000.0,8068.0,7860.0,7949.0,906390,502612,7963.0
2022-06-20,7978.0,8016.0,7731.0,7751.0,866507,517746,7871.0
2022-06-21,7723.0,7783.0,7606.0,7650.0,796637,529615,7707.0
2022-06-22,7650.0,7707.0,7352.0,7381.0,918970,561395,7558.0
2022-06-23,7380.0,7608.0,7343.0,7543.0,1123773,513175,7489.0
2022-06-24,7530.0,7587.0,7240.0,7276.0,1025373,533367,7425.0
2022-06-27,7319.0,7436.0,7153.0,7265.0,1114915,540752,7303.0
2022-06-28,7261.0,7433.0,7256.0,7423.0,922993,528185,7331.0
2022-06-29,7401.0,7450.0,7179.0,7318.0,1132244,551325,7299.0
2022-06-30,7360.0,7412.0,7277.0,7345.0,1049174,542690,7349.0
2022-07-01,7304.0,7342.0,7141.0,7170.0,1050533,561023,7260.0
2022-07-04,7200.0,7217.0,6932.0,6996.0,1083388,586118,7035.0
2022-07-05,7013.0,7033.0,6803.0,6820.0,1024676,625582,6904.0
2022-07-06,6800.0,6822.0,6570.0,6819.0,1329909,563597,6692.0
2022-07-07,6799.0,6900.0,6654.0,6698.0,1331409,568833,6758.0
2022-07-08,6726.0,6784.0,6510.0,6512.0,1251869,628731,6678.0
2022-07-11,6512.0,6618.0,6452.0,6582.0,1305634,597092,6532.0
2022-07-12,6534.0,6558.0,6273.0,6278.0,1292105,636149,6397.0
2022-07-13,6248.0,6336.0,6157.0,6223.0,1287572,612181,6258.0
2022-07-14,6191.0,6409.0,6167.0,6223.0,1352841,592060,6293.0
2022-07-15,6195.0,6195.0,6005.0,6007.0,1344600,592536,6096.0
2022-07-18,6060.0,6356.0,6056.0,6328.0,1417158,563960,6225.0
2022-07-19,6328.0,6505.0,6228.0,6323.0,1531124,550343,6372.0
2022-07-20,6293.0,6535.0,6263.0,6445.0,1494258,548291,6416.0
2022-07-21,6439.0,6465.0,6205.0,6317.0,1473181,562804,6331.0
2022-07-22,6248.0,6493.0,6211.0,6466.0,1222780,538644,6384.0
2022-07-25,6475.0,6618.0,6428.0,6474.0,1191773,531419,6511.0
2022-07-26,6518.0,6573.0,6439.0,6555.0,1098030,532015,6505.0
2022-07-27,6555.0,6600.0,6450.0,6565.0,1039529,514635,6527.0
2022-07-28,6578.0,6787.0,6576.0,6772.0,1005280,512738,6703.0
2022-07-29,6766.0,6961.0,6742.0,6883.0,1105789,486109,6854.0
2022-08-01,6900.0,6988.0,6769.0,6827.0,1361897,455978,6879.0
2022-08-02,6830.0,6880.0,6735.0,6836.0,958079,440674,6810.0
2022-08-03,6836.0,6908.0,6667.0,6685.0,996034,446336,6827.0
2022-08-04,6750.0,6767.0,6635.0,6665.0,1080066,449754,6700.0
2022-08-05,6665.0,6665.0,6503.0,6584.0,1050687,439983,6583.0
2022-08-08,6546.0,6845.0,6522.0,6820.0,976483,415319,6727.0
2022-08-09,6776.0,6826.0,6721.0,6741.0,670597,389517,6770.0
2022-08-10,6761.0,6775.0,6627.0,6694.0,744646,371239,6694.0
2022-08-11,6705.0,6765.0,6615.0,6679.0,834431,361101,6689.0
2022-08-12,6689.0,6716.0,6588.0,6639.0,738185,354705,6654.0
2022-08-15,6600.0,6681.0,6490.0,6505.0,927803,347308,6566.0
2022-08-16,6465.0,6554.0,6402.0,6511.0,767359,315865,6480.0
2022-08-17,6499.0,6572.0,6453.0,6509.0,743622,295189,6514.0
2022-08-18,6509.0,6568.0,6365.0,6368.0,727610,249922,6474.0
2022-08-19,6402.0,6495.0,6402.0,6440.0,534418,225289,6442.0
2022-08-22,6440.0,6727.0,6432.0,6612.0,532529,195600,6594.0
2022-08-23,6573.0,6664.0,6541.0,6593.0,206306,162117,6583.0
2022-08-24,6595.0,6752.0,6574.0,6692.0,195912,135493,6662.0
2022-08-25,6721.0,6735.0,6617.0,6641.0,125752,102252,6678.0
2022-08-26,6633.0,6800.0,6633.0,6776.0,102563,81361,6725.0
2022-08-29,6767.0,6776.0,6660.0,6717.0,48554,66570,6734.0
2022-08-30,6699.0,6745.0,6674.0,6698.0,33748,47770,6707.0
2022-08-31,6680.0,6796.0,6679.0,6752.0,25993,29931,6732.0
2022-09-01,6700.0,6780.0,6700.0,6762.0,7171,25716,6750.0
2022-09-02,6750.0,6780.0,6700.0,6759.0,2137,24184,6754.0
2022-09-05,6759.0,6800.0,6750.0,6791.0,3547,20930,6786.0
2022-09-06,6786.0,6795.0,6749.0,6765.0,2299,19112,6769.0
2022-09-07,6767.0,6767.0,6680.0,6689.0,760,18649,6743.0
2022-09-08,6681.0,6742.0,6681.0,6741.0,541,18313,6731.0
2022-09-09,6730.0,6755.0,6700.0,6740.0,389,17957,6728.0
2022-09-13,6900.0,7166.0,6689.0,6750.0,256,17847,6794.0
2022-09-14,6750.0,6750.0,6493.0,6588.0,349,17585,6600.0
2022-09-15,6503.0,6550.0,6400.0,6400.0,1057,0,6756.0
